Surface-Form,Link,Part-of-Speech
Antoni Gaudí,https://fr.wikipedia.org/wiki/Antoni_Gaudí,NNP NNP
Eugenio Geiringer,https://fr.wikipedia.org/wiki/Eugenio_Geiringer,NNP NNP
Émile Jacques Gilbert,https://fr.wikipedia.org/wiki/Émile_Jacques_Gilbert,JJ NNP NNP
Louis Girault,https://fr.wikipedia.org/wiki/Louis_Girault,NNP NNP
Jacques Gréber,https://fr.wikipedia.org/wiki/Jacques_Gréber,NNS NNP
Walter Gropius,https://fr.wikipedia.org/wiki/Walter_Gropius,NNP NNP
Julien Guadet,https://fr.wikipedia.org/wiki/Julien_Guadet,NNP NNP
Alphonse Guépin,https://fr.wikipedia.org/wiki/Alphonse_Guépin,NNP NNP
Hector Guimard,https://fr.wikipedia.org/wiki/Hector_Guimard,NNP NNP
Yochi Hatta,https://fr.wikipedia.org/wiki/Yochi_Hatta,NNP NNP
Paul Hankar,https://fr.wikipedia.org/wiki/Paul_Hankar,NNP NNP
Jacques Hittorff,https://fr.wikipedia.org/wiki/Jacques_Hittorff,NNS NNP
Georges Hoentschel,https://fr.wikipedia.org/wiki/Georges_Hoentschel,NNS VBP
Victor Horta,https://fr.wikipedia.org/wiki/Victor_Horta,NNP NNP
Richard Morris Hunt,https://fr.wikipedia.org/wiki/Richard_Morris_Hunt,NNP NNP NNP
Charles Isabelle,https://fr.wikipedia.org/wiki/Charles_Isabelle,NNP NNP
Henri Labrouste,https://fr.wikipedia.org/wiki/Henri_Labrouste,NNP NNP
Jean-Marie Lacrampe,https://fr.wikipedia.org/wiki/Jean-Marie_Lacrampe,NNP NNP
Victor Laloux,https://fr.wikipedia.org/wiki/Victor_Laloux,NNP NNP
William Le Baron Jenney,https://fr.wikipedia.org/wiki/William_Le_Baron_Jenney,NNP NNP NNP NNP
Achille Leclère,https://fr.wikipedia.org/wiki/Achille_Leclère,NNP NNP
Arsène Lejeune,https://fr.wikipedia.org/wiki/Arsène_Lejeune,NNP NNP
Juste Lisch,https://fr.wikipedia.org/wiki/Juste_Lisch,NN NNP
Louis-Victor Louvet,https://fr.wikipedia.org/wiki/Louis-Victor_Louvet,NNP NNP
Albert Louvet,https://fr.wikipedia.org/wiki/Albert_Louvet,NNP NNP
Charles Rennie Mackintosh,https://fr.wikipedia.org/wiki/Charles_Rennie_Mackintosh,NNP NNP NNP
Lucien Magne,https://fr.wikipedia.org/wiki/Lucien_Magne,NNP NNP
André Maurice,https://fr.wikipedia.org/wiki/André_Maurice,NNP NNP
Ludwig Mies van der Rohe,https://fr.wikipedia.org/wiki/Ludwig_Mies_van_der_Rohe,NNP NNP FW NN NNP
Charles Moore,https://fr.wikipedia.org/wiki/Charles_Moore,NNP NNP
Frederick Law Olmsted,https://fr.wikipedia.org/wiki/Frederick_Law_Olmsted,NNP NNP VBD
Joseph Paxton,https://fr.wikipedia.org/wiki/Joseph_Paxton,NNP NNP
Auguste Pellechet,https://fr.wikipedia.org/wiki/Auguste_Pellechet,NN NNP
Jules Pellechet,https://fr.wikipedia.org/wiki/Jules_Pellechet,NNS NNP
Auguste Perret,https://fr.wikipedia.org/wiki/Auguste_Perret,NN NNP
Joseph Poelaert,https://fr.wikipedia.org/wiki/Joseph_Poelaert,NNP NNP
Augustus Pugin,https://fr.wikipedia.org/wiki/Augustus_Pugin,NNP NNP
Georges-Théodore Renaud,https://fr.wikipedia.org/wiki/Georges-Théodore_Renaud,NNP NNP
James Renwick Jr,https://fr.wikipedia.org/wiki/James_Renwick_Jr,NNP NNP NNP
Adrien Rey,https://fr.wikipedia.org/wiki/Adrien_Rey,NNP NNP
Henry Roberts,https://fr.wikipedia.org/wiki/Henry_Roberts,NNP NNP
Henry Hobson Richardson,https://fr.wikipedia.org/wiki/Henry_Hobson_Richardson,NNP NNP NNP
Eliel Saarinen,https://fr.wikipedia.org/wiki/Eliel_Saarinen,NNP NNP
Louis Sauvageot,https://fr.wikipedia.org/wiki/Louis_Sauvageot,NNP NNP
Paul Séjourné,https://fr.wikipedia.org/wiki/Paul_Séjourné,NNP NNP
Gottfried Semper,https://fr.wikipedia.org/wiki/Gottfried_Semper,VBN NNP
Louis Sullivan,https://fr.wikipedia.org/wiki/Louis_Sullivan,NNP NNP
Albert-Félix-Théophile Thomas,https://fr.wikipedia.org/wiki/Albert-Félix-Théophile_Thomas,JJ NNP
Henry Van de Velde,https://fr.wikipedia.org/wiki/Henry_Van_de_Velde,NNP NNP IN NNP
Eugène van Dievoet,https://fr.wikipedia.org/wiki/Eugène_van_Dievoet,NNP NN NNP
Henri van Dievoet,https://fr.wikipedia.org/wiki/Henri_van_Dievoet,NNP NN NNP
Henri Van Massenhove,https://fr.wikipedia.org/wiki/Henri_Van_Massenhove,NNP NNP NNP
Pierre-Alexandre Vignon,https://fr.wikipedia.org/wiki/Pierre-Alexandre_Vignon,NNP NNP
Eugène-Emmanuel Viollet-le-Duc,https://fr.wikipedia.org/wiki/Eugène-Emmanuel_Viollet-le-Duc,JJ NNP
Stanford White,https://fr.wikipedia.org/wiki/Stanford_White,NNP NNP
Frank Lloyd Wright,https://fr.wikipedia.org/wiki/Frank_Lloyd_Wright,NNP NNP NNP
Nés au XXe siècle,https://fr.wikipedia.org/wiki/Nés_au_XXe siècle,NNP NN NNP NN
Walid Al-Ahmed Al-Sayed,https://fr.wikipedia.org/wiki/Walid_Al-Ahmed_Al-Sayed,JJ NNP NNP
Émile Aillaud,https://fr.wikipedia.org/wiki/Émile_Aillaud,NN NN
Christopher Alexander,https://fr.wikipedia.org/wiki/Christopher_Alexander,NNP NNP
André Arfvidson,https://fr.wikipedia.org/wiki/André_Arfvidson,NNP NNP
João Batista Vilanova Artigas,https://fr.wikipedia.org/wiki/João_Batista_Vilanova_Artigas,NNP NNP NNP NNP
Léon Azéma,https://fr.wikipedia.org/wiki/Léon_Azéma,NNP NNP
Rasim Badran,https://fr.wikipedia.org/wiki/Rasim_Badran,NNP NNP
Luis Barragán,https://fr.wikipedia.org/wiki/Luis_Barragán,NNP NNP
Charles-Henri Besnard,https://fr.wikipedia.org/wiki/Charles-Henri_Besnard,NNP NNP
Lina Bo Bardi,https://fr.wikipedia.org/wiki/Lina_Bo_Bardi,NNP NNP NNP
Gottfried Böhm,https://fr.wikipedia.org/wiki/Gottfried_Böhm,NNP NNP
Marcel Breuer,https://fr.wikipedia.org/wiki/Marcel_Breuer,NNP NNP
Gordon Bunshaft,https://fr.wikipedia.org/wiki/Gordon_Bunshaft,NNP NNP
Pierre Chareau,https://fr.wikipedia.org/wiki/Pierre_Chareau,NNP NNP
Louis Marie Cordonnier,https://fr.wikipedia.org/wiki/Louis_Marie_Cordonnier,NNP NNP NNP
Lucio Costa,https://fr.wikipedia.org/wiki/Lucio_Costa,NNP NNP
Jacques Couëlle,https://fr.wikipedia.org/wiki/Jacques_Couëlle,NNS NNP
Justus Dahinden,https://fr.wikipedia.org/wiki/Justus_Dahinden,NNP NNP
Elizabeth de Portzamparc,https://fr.wikipedia.org/wiki/Elizabeth_de_Portzamparc,NNP FW NNP
Hyacinthe Devondel,https://fr.wikipedia.org/wiki/Hyacinthe_Devondel,NNP NNP
Pierre Dufau,https://fr.wikipedia.org/wiki/Pierre_Dufau,NNP NNP
Willem Marinus Dudok,https://fr.wikipedia.org/wiki/Willem_Marinus_Dudok,NNP NNP NNP
Charles Eames,https://fr.wikipedia.org/wiki/Charles_Eames,NNP NNS
Hassan Fathy,https://fr.wikipedia.org/wiki/Hassan_Fathy,NNP NNP
Richard Buckminster Fuller,https://fr.wikipedia.org/wiki/Richard_Buckminster_Fuller,NNP NNP NNP
Tony Garnier,https://fr.wikipedia.org/wiki/Tony_Garnier,NNP NNP
Cass Gilbert,https://fr.wikipedia.org/wiki/Cass_Gilbert,NNP NNP
Michael Graves,https://fr.wikipedia.org/wiki/Michael_Graves,NNP NNP
Walter Burley Griffin,https://fr.wikipedia.org/wiki/Walter_Burley_Griffin,NNP NNP NNP
Heydar Ghiaï de Chamlou,https://fr.wikipedia.org/wiki/Heydar_Ghiaï_de_Chamlou,NNP NNP IN NNP
George Grenfell Baines,https://fr.wikipedia.org/wiki/George_Grenfell_Baines,NNP NNP NNP
Zaha Hadid,https://fr.wikipedia.org/wiki/Zaha_Hadid,NNP NNP
Hiroshi Hara,https://fr.wikipedia.org/wiki/Hiroshi_Hara,NNP NNP
Wallace K. Harrison,https://fr.wikipedia.org/wiki/Wallace_K._Harrison,NNP NNP NNP
Hans Hollein,https://fr.wikipedia.org/wiki/Hans_Hollein,NNS VBP
Clemens Holzmeister,https://fr.wikipedia.org/wiki/Clemens_Holzmeister,NNS NNP
Raymond Hood,https://fr.wikipedia.org/wiki/Raymond_Hood,NNP NNP
Friedensreich Hundertwasser,https://fr.wikipedia.org/wiki/Friedensreich_Hundertwasser,NNP NNP
Arne Jacobsen,https://fr.wikipedia.org/wiki/Arne_Jacobsen,NNP NNP
Ernest Jaspar,https://fr.wikipedia.org/wiki/Ernest_Jaspar,NNP NNP
Philip Johnson,https://fr.wikipedia.org/wiki/Philip_Johnson,NNP NNP
Louis Kahn,https://fr.wikipedia.org/wiki/Louis_Kahn,NNP NNP
Ammar Khammash,https://fr.wikipedia.org/wiki/Ammar_Khammash,NNP NNP
Jacques Henri-Labourdette,https://fr.wikipedia.org/wiki/Jacques_Henri-Labourdette,NNS NNP
Denis Laming,https://fr.wikipedia.org/wiki/Denis_Laming,NNP NNP
John Lautner,https://fr.wikipedia.org/wiki/John_Lautner,NNP NNP
Charles Lavigne,https://fr.wikipedia.org/wiki/Charles_Lavigne,NNP NNP
C.Y. Lee,https://fr.wikipedia.org/wiki/C.Y._Lee,NNP . NNP
Charles Lemaresquier,https://fr.wikipedia.org/wiki/Charles_Lemaresquier,NNP NNP
Noël Le Maresquier,https://fr.wikipedia.org/wiki/Noël_Le_Maresquier,NNP NNP NNP
Henry Jacques Le Même,https://fr.wikipedia.org/wiki/Henry_Jacques_Le_Même,NNP NNP NNP NNP
Alexandre Léonard,https://fr.wikipedia.org/wiki/Alexandre_Léonard,NNP NNP
Christophe Lukasiewicz,https://fr.wikipedia.org/wiki/Christophe_Lukasiewicz,NNP NNP
André Lurçat,https://fr.wikipedia.org/wiki/André_Lurçat,NNP NNP
Louis Madeline,https://fr.wikipedia.org/wiki/Louis_Madeline,NNP NNP
Robert Mallet-Stevens,https://fr.wikipedia.org/wiki/Robert_Mallet-Stevens,NNP NNP
Cesar Manrique,https://fr.wikipedia.org/wiki/Cesar_Manrique,NNP NNP
Mansilla + Tuñón Architectes,https://fr.wikipedia.org/wiki/Mansilla_+_Tuñón_Architectes,NNP NNP NNP NNP
"McKim, Mead and White","https://fr.wikipedia.org/wiki/McKim,_Mead_and_White","NNP , NNP CC NNP"
Nicolas Matveeff,https://fr.wikipedia.org/wiki/Nicolas_Matveeff,NNP NNP
Erich Mendelsohn,https://fr.wikipedia.org/wiki/Erich_Mendelsohn,NNP NNP
Enric Miralles,https://fr.wikipedia.org/wiki/Enric_Miralles,JJ NNS
Rafael Moneo,https://fr.wikipedia.org/wiki/Rafael_Moneo,NNP NNP
Léonard Morandi,https://fr.wikipedia.org/wiki/Léonard_Morandi,NNP NNP
Julia Morgan,https://fr.wikipedia.org/wiki/Julia_Morgan,NNP NNP
William Morris,https://fr.wikipedia.org/wiki/William_Morris,NNP NNP
Paul Nelson,https://fr.wikipedia.org/wiki/Paul_Nelson,NNP NNP
Richard Neutra,https://fr.wikipedia.org/wiki/Richard_Neutra,NNP NNP
Jacobus Johannes Pieter Oud,https://fr.wikipedia.org/wiki/Jacobus_Johannes_Pieter_Oud,NNP NNP NNP NNP
Han Pao-teh,https://fr.wikipedia.org/wiki/Han_Pao-teh,NNP NNP
Georges-Henri Pingusson,https://fr.wikipedia.org/wiki/Georges-Henri_Pingusson,NNP NNP
Anatoli Polianski,https://fr.wikipedia.org/wiki/Anatoli_Polianski,NNP NNP
Gio Ponti,https://fr.wikipedia.org/wiki/Gio_Ponti,NNP NNP
Emmanuel Pontremoli,https://fr.wikipedia.org/wiki/Emmanuel_Pontremoli,NNP NNP
Fernand Pouillon,https://fr.wikipedia.org/wiki/Fernand_Pouillon,NNP NNP
Jean Prouvé,https://fr.wikipedia.org/wiki/Jean_Prouvé,NNP NNP
Jean Renaudie,https://fr.wikipedia.org/wiki/Jean_Renaudie,NNP NNP
Gerrit Rietveld,https://fr.wikipedia.org/wiki/Gerrit_Rietveld,NNP NNP
Kevin Roche,https://fr.wikipedia.org/wiki/Kevin_Roche,NNP NNP
Aldo Rossi,https://fr.wikipedia.org/wiki/Aldo_Rossi,NNP NNP
Michel Roux-Spitz,https://fr.wikipedia.org/wiki/Michel_Roux-Spitz,NNP NNP
Paul Rudolph,https://fr.wikipedia.org/wiki/Paul_Rudolph,NNP NNP
Eero Saarinen,https://fr.wikipedia.org/wiki/Eero_Saarinen,NNP NNP
Moshe Safdie,https://fr.wikipedia.org/wiki/Moshe_Safdie,NNP NNP
Henri Sauvage,https://fr.wikipedia.org/wiki/Henri_Sauvage,NNP NN
Rudolf Schindler,https://fr.wikipedia.org/wiki/Rudolf_Schindler,NNP NNP
Paul Schmitthenner,https://fr.wikipedia.org/wiki/Paul_Schmitthenner,NNP NNP
"Skidmore, Owings and Merrill","https://fr.wikipedia.org/wiki/Skidmore,_Owings_and_Merrill","RB , NNP CC NNP"
Paolo Soleri,https://fr.wikipedia.org/wiki/Paolo_Soleri,NNP NNP
Albert Speer (senior),https://fr.wikipedia.org/wiki/Albert_Speer_(senior),NNP NNP ( JJ )
James Frazer Stirling,https://fr.wikipedia.org/wiki/James_Frazer_Stirling,NNP NNP VBG
Edward Durell Stone,https://fr.wikipedia.org/wiki/Edward_Durell_Stone,NNP NNP NNP
Bruno Taut,https://fr.wikipedia.org/wiki/Bruno_Taut,NNP NNP
Jaafar Toukan,https://fr.wikipedia.org/wiki/Jaafar_Toukan,NNP NNP
Guillaume Tronchet,https://fr.wikipedia.org/wiki/Guillaume_Tronchet,NNP NNP
Jørn Utzon,https://fr.wikipedia.org/wiki/Jørn_Utzon,NNP NNP
William Van Alen,https://fr.wikipedia.org/wiki/William_Van_Alen,NNP NNP NNP
Aldo van Eyck,https://fr.wikipedia.org/wiki/Aldo_van_Eyck,NNP NN NNP
Henry Clément van de Velde,https://fr.wikipedia.org/wiki/Henry_Clément_van_de_Velde,NNP NNP NN FW NNP
Robert Venturi,https://fr.wikipedia.org/wiki/Robert_Venturi,NNP NNP
Henri Vicariot,https://fr.wikipedia.org/wiki/Henri_Vicariot,NNP NNP
Jean Walter,https://fr.wikipedia.org/wiki/Jean_Walter,JJ NNP
Minoru Yamasaki,https://fr.wikipedia.org/wiki/Minoru_Yamasaki,NNP NNP
Architectes contemporains : XXe - XXIe siècle,https://fr.wikipedia.org/wiki/Architectes_contemporains :_XXe_-_XXIe siècle,NNS NNS : SYM : NN NN
Philippe Ameller,https://fr.wikipedia.org/wiki/Philippe_Ameller,NNP NNP
Tadao Andō,https://fr.wikipedia.org/wiki/Tadao_Andō,NNP NNP
Paul Andreu,https://fr.wikipedia.org/wiki/Paul_Andreu,NNP NNP
Shigeru Ban,https://fr.wikipedia.org/wiki/Shigeru_Ban,NNP NNP
Patrick Berger,https://fr.wikipedia.org/wiki/Patrick_Berger,NNP NNP
Grégoire Bignier,https://fr.wikipedia.org/wiki/Grégoire_Bignier,NNP NNP
Ricardo Bofill,https://fr.wikipedia.org/wiki/Ricardo_Bofill,NNP NNP
Mario Botta,https://fr.wikipedia.org/wiki/Mario_Botta,NNP NNP
Santiago Calatrava Valls,https://fr.wikipedia.org/wiki/Santiago_Calatrava_Valls,NNP NNP NNP
Jean-Marie Charpentier,https://fr.wikipedia.org/wiki/Jean-Marie_Charpentier,NNP NNP
Paul Chemetov,https://fr.wikipedia.org/wiki/Paul_Chemetov,NNP NNP
Henri Ciriani,https://fr.wikipedia.org/wiki/Henri_Ciriani,NNP NNP
Diller Scofidio + Renfro,https://fr.wikipedia.org/wiki/Diller_Scofidio_+_Renfro,NNP NNP NNP NNP
Peter Eisenman,https://fr.wikipedia.org/wiki/Peter_Eisenman,NNP NNP
Sverre Fehn,https://fr.wikipedia.org/wiki/Sverre_Fehn,NNP NNP
Stanislas Fiszer,https://fr.wikipedia.org/wiki/Stanislas_Fiszer,NNP NNP
FOA (architectes),https://fr.wikipedia.org/wiki/FOA_(architectes),NNP ( NNS )
Norman Foster,https://fr.wikipedia.org/wiki/Norman_Foster,NNP NNP
Massimiliano Fuksas,https://fr.wikipedia.org/wiki/Massimiliano_Fuksas,NNP NNP
Renée Gailhoustet,https://fr.wikipedia.org/wiki/Renée_Gailhoustet,NNP NNP
Manuelle Gautrand,https://fr.wikipedia.org/wiki/Manuelle_Gautrand,NNP NNP
Frank Gehry,https://fr.wikipedia.org/wiki/Frank_Gehry,NNP NNP
Édith Girard,https://fr.wikipedia.org/wiki/Édith_Girard,RB NNP
Jacques Guidot,https://fr.wikipedia.org/wiki/Jacques_Guidot,NNS NNP
Jamal Lamiri Alaoui,https://fr.wikipedia.org/wiki/Jamal_Lamiri_Alaoui,NNP NNP NNP
Daniel Libeskind,https://fr.wikipedia.org/wiki/Daniel_Libeskind,NNP NNP
Jacques Herzog,https://fr.wikipedia.org/wiki/Jacques_Herzog,NNS NNP
Herzog & de Meuron,https://fr.wikipedia.org/wiki/Herzog_&_de_Meuron,NNP CC NNP NNP
Steven Holl,https://fr.wikipedia.org/wiki/Steven_Holl,NNP NNP
Bjarke Ingels,https://fr.wikipedia.org/wiki/Bjarke_Ingels,NNP NNP
Arata Isozaki,https://fr.wikipedia.org/wiki/Arata_Isozaki,NNP NNP
Toyo Ito,https://fr.wikipedia.org/wiki/Toyo_Ito,NNP NNP
Helmut Jahn,https://fr.wikipedia.org/wiki/Helmut_Jahn,NNP NNP
Rem Koolhaas,https://fr.wikipedia.org/wiki/Rem_Koolhaas,NNP NNP
Kisho Kurokawa,https://fr.wikipedia.org/wiki/Kisho_Kurokawa,NNP NNP
Lacaton & Vassal,https://fr.wikipedia.org/wiki/Lacaton_&_Vassal,NNP CC NNP
Dominique Lyon,https://fr.wikipedia.org/wiki/Dominique_Lyon,NNP NNP
Philippe Madec,https://fr.wikipedia.org/wiki/Philippe_Madec,NNP NNP
Fumihiko Maki,https://fr.wikipedia.org/wiki/Fumihiko_Maki,NNP NNP
Glenn Murcutt,https://fr.wikipedia.org/wiki/Glenn_Murcutt,NNP NNP
Richard Meier,https://fr.wikipedia.org/wiki/Richard_Meier,NNP NNP
Paulo Mendes da Rocha,https://fr.wikipedia.org/wiki/Paulo_Mendes_da_Rocha,NNP NNP NN NN
Pierre de Meuron,https://fr.wikipedia.org/wiki/Pierre_de_Meuron,NNP FW NNP
Nicolas Michelin,https://fr.wikipedia.org/wiki/Nicolas_Michelin,NNP NNP
Marc Mimram,https://fr.wikipedia.org/wiki/Marc_Mimram,NNP NNP
Oscar Niemeyer,https://fr.wikipedia.org/wiki/Oscar_Niemeyer,NNP NNP
Ryūe Nishizawa,https://fr.wikipedia.org/wiki/Ryūe_Nishizawa,NNP NNP
Jean Nouvel,https://fr.wikipedia.org/wiki/Jean_Nouvel,NNP NNP
Maciej Nowicki,https://fr.wikipedia.org/wiki/Maciej_Nowicki,NNP NNP
Carlos Ott,https://fr.wikipedia.org/wiki/Carlos_Ott,NNP NNP
Claude Parent,https://fr.wikipedia.org/wiki/Claude_Parent,NNP NN
Ephraim Henry Pavie,https://fr.wikipedia.org/wiki/Ephraim_Henry_Pavie,NNP NNP NNP
Ieoh Ming Pei,https://fr.wikipedia.org/wiki/Ieoh_Ming_Pei,NNP NNP NNP
Dominique Perrault,https://fr.wikipedia.org/wiki/Dominique_Perrault,NNP NNP
Jean-Paul Philippon,https://fr.wikipedia.org/wiki/Jean-Paul_Philippon,NNP NNP
Renzo Piano,https://fr.wikipedia.org/wiki/Renzo_Piano,NNP NNP
Jean Pistre,https://fr.wikipedia.org/wiki/Jean_Pistre,NNP NNP
Ricardo Porro,https://fr.wikipedia.org/wiki/Ricardo_Porro,NNP NNP
Christian de Portzamparc,https://fr.wikipedia.org/wiki/Christian_de_Portzamparc,NNP FW NNP
Philippe Rahm,https://fr.wikipedia.org/wiki/Philippe_Rahm,NNP NNP
Reichen et Robert,https://fr.wikipedia.org/wiki/Reichen_et_Robert,NNP VBZ NNP
Pierre Riboulet,https://fr.wikipedia.org/wiki/Pierre_Riboulet,NNP NNP
Rudy Ricciotti,https://fr.wikipedia.org/wiki/Rudy_Ricciotti,NNP NNP
Richard Rogers,https://fr.wikipedia.org/wiki/Richard_Rogers,NNP NNP
SANAA,https://fr.wikipedia.org/wiki/SANAA,NN
Kazuyo Sejima,https://fr.wikipedia.org/wiki/Kazuyo_Sejima,NNP NNP
Alvaro Siza,https://fr.wikipedia.org/wiki/Alvaro_Siza,NNP NNP
François Spoerry,https://fr.wikipedia.org/wiki/François_Spoerry,NNP NNP
Philippe Starck,https://fr.wikipedia.org/wiki/Philippe_Starck,NNP NNP
Kim Swoo Geun,https://fr.wikipedia.org/wiki/Kim_Swoo_Geun,NNP NNP NNP
Roger Taillibert,https://fr.wikipedia.org/wiki/Roger_Taillibert,NNP NNP
Kenzō Tange,https://fr.wikipedia.org/wiki/Kenzō_Tange,NNP NNP
Bernard Tschumi,https://fr.wikipedia.org/wiki/Bernard_Tschumi,NNP NNP
Denis Valode,https://fr.wikipedia.org/wiki/Denis_Valode,NNP NNP
Claude Vasconi,https://fr.wikipedia.org/wiki/Claude_Vasconi,NNP NNP
Jean-Paul Viguier,https://fr.wikipedia.org/wiki/Jean-Paul_Viguier,NNP NNP
Jean-Michel Wilmotte,https://fr.wikipedia.org/wiki/Jean-Michel_Wilmotte,NNP NNP
Rafael Viñoly,https://fr.wikipedia.org/wiki/Rafael_Viñoly,NNP NNP
Aymeric Zublena,https://fr.wikipedia.org/wiki/Aymeric_Zublena,NNP NNP
Peter Zumthor,https://fr.wikipedia.org/wiki/Peter_Zumthor,NNP NNP
Mir Hossein Moussavi,https://fr.wikipedia.org/wiki/Mir_Hossein_Moussavi,NNP NNP NNP
ˈ,https://fr.wikipedia.org/wiki/ˈ,NN
 d̪,https://fr.wikipedia.org/wiki/_d̪,NN
 ˈ,https://fr.wikipedia.org/wiki/_ˈ,NN
t̪,https://fr.wikipedia.org/wiki/t̪,NN
 p,https://fr.wikipedia.org/wiki/_p,NN
ɑ̃,https://fr.wikipedia.org/wiki/ɑ̃,NN
Digne-les-Bains,https://fr.wikipedia.org/wiki/Digne-les-Bains,NNS
habitants se nomment,https://fr.wikipedia.org/wiki/habitants_se_nomment,NNS VBP NN
Géographie des Alpes-de-Haute-Provence,https://fr.wikipedia.org/wiki/Géographie_des_Alpes-de-Haute-Provence,NNP VBZ NN
Hautes-Alpes,https://fr.wikipedia.org/wiki/Hautes-Alpes,NNS
Durance,https://fr.wikipedia.org/wiki/Durance,NN
Préalpes,https://fr.wikipedia.org/wiki/Préalpes,NNS
Blanche,https://fr.wikipedia.org/wiki/Blanche,NN
Verdon,https://fr.wikipedia.org/wiki/Verdon,NN
Colmars-les-Alpes,https://fr.wikipedia.org/wiki/Colmars-les-Alpes,NNS
col de la Bonette,https://fr.wikipedia.org/wiki/col_de_la_Bonette,NN IN FW NNP
muletiers,https://fr.wikipedia.org/wiki/muletiers,NNS
aléa sismique,https://fr.wikipedia.org/wiki/aléa_sismique,NN NN
failles,https://fr.wikipedia.org/wiki/failles,NNS
Manosque,https://fr.wikipedia.org/wiki/Manosque,NN
Sisteron,https://fr.wikipedia.org/wiki/Sisteron,NN
Château-Arnoux-Saint-Auban,https://fr.wikipedia.org/wiki/Château-Arnoux-Saint-Auban,JJ
Environnement,https://fr.wikipedia.org/wiki/Environnement,NN
escargot,https://fr.wikipedia.org/wiki/escargot,NN
Hydrologie,https://fr.wikipedia.org/wiki/Hydrologie,NN
autoroute A51,https://fr.wikipedia.org/wiki/autoroute_A51,NN NNP
Annot,https://fr.wikipedia.org/wiki/Annot,NN
Entrevaux,https://fr.wikipedia.org/wiki/Entrevaux,NN
Bléone,https://fr.wikipedia.org/wiki/Bléone,NN
Asse,https://fr.wikipedia.org/wiki/Asse,NN
Buëch,https://fr.wikipedia.org/wiki/Buëch,NN
Jabron,https://fr.wikipedia.org/wiki/Jabron,NNP
Largue,https://fr.wikipedia.org/wiki/Largue,NN
régime nival,https://fr.wikipedia.org/wiki/régime_nival,NN NN
régime pluvial,https://fr.wikipedia.org/wiki/régime_pluvial,NN NN
Climatologie,https://fr.wikipedia.org/wiki/Climatologie,NN
Climat des Alpes-de-Haute-Provence,https://fr.wikipedia.org/wiki/Climat_des_Alpes-de-Haute-Provence,NNP VBZ NN
climat méditerranéen,https://fr.wikipedia.org/wiki/climat_méditerranéen,NN NN
Observatoire de Haute-Provence,https://fr.wikipedia.org/wiki/Observatoire_de_Haute-Provence,NNP IN NNP
Un peuplement peu dense et très inégal,https://fr.wikipedia.org/wiki/Un_peuplement_peu_dense_et_très_inégal,NNP NN NN NN FW NN NN
Barcelonnette,https://fr.wikipedia.org/wiki/Barcelonnette,NN
Digne Ouest,https://fr.wikipedia.org/wiki/Digne_Ouest,NNP NNP
Forcalquier,https://fr.wikipedia.org/wiki/Forcalquier,NN
Manosque Nord,https://fr.wikipedia.org/wiki/Manosque_Nord,NNP NNP
Manosque Sud Ouest,https://fr.wikipedia.org/wiki/Manosque_Sud_Ouest,NNP NNP NNP
Volonne,https://fr.wikipedia.org/wiki/Volonne,NN
Oraison ,https://fr.wikipedia.org/wiki/Oraison_,NN
Villeneuve,https://fr.wikipedia.org/wiki/Villeneuve,NN
Les Mées,https://fr.wikipedia.org/wiki/Les_Mées,NNP NNP
Volx,https://fr.wikipedia.org/wiki/Volx,NN
Peyruis,https://fr.wikipedia.org/wiki/Peyruis,NN
Gréoux-les-Bains,https://fr.wikipedia.org/wiki/Gréoux-les-Bains,NNS
aires urbaines de Gap,https://fr.wikipedia.org/wiki/aires_urbaines_de_Gap,NNS NNS IN NNP
Communes de plus de 3 000 habitants,https://fr.wikipedia.org/wiki/Communes_de_plus_de_3 000_habitants,NNS FW FW FW CD CD NNS
Communes de moins de 20 habitants,https://fr.wikipedia.org/wiki/Communes_de_moins_de_20_habitants,NNS FW FW FW CD NNS
Population bas-alpine par arrondissement,https://fr.wikipedia.org/wiki/Population_bas-alpine_par_arrondissement,NNP JJ NN NN
1954,https://fr.wikipedia.org/wiki/1954,CD
lignite,https://fr.wikipedia.org/wiki/lignite,NN
Un département de villégiature,https://fr.wikipedia.org/wiki/Un_département_de_villégiature,NNP NN IN NN
Histoire des Alpes-de-Haute-Provence,https://fr.wikipedia.org/wiki/Histoire_des_Alpes-de-Haute-Provence,NNP VBZ NN
Provence,https://fr.wikipedia.org/wiki/Provence,NN
Sault,https://fr.wikipedia.org/wiki/Sault,NN
